web-scraper-order,web-scraper-start-url,product_name,price,product_sold
"1705482488-648","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Knitwear Wanita Textured 107262536","379.900",""
"1705482488-649","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Knitwear Wanita 107263008","379.900",""
"1705482488-650","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Girl Mini Log Kemeja Wanita 115505044","379.900","3 Terjual"
"1705482488-651","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Ruffling Line Dress Wanita 116421221","379.900","1 Terjual"
"1705482488-652","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Azzar Najm Assymetrical Tunic  Wanita 105058976","384.300",""
"1705482488-653","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Chic Girl Blouse Elegan Wanita 106715352","389.000",""
"1705482488-654","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Women Floral Bombe 105113021","389.900",""
"1705482488-655","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Novo Floral Wrap Dress 113164863","390.600","2 Terjual"
"1705482488-656","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Novo Shanghai Collar Dress 113164809","390.600",""
"1705482488-657","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Kemeja Garis Wanita 115861963","391.200","2 Terjual"
"1705482488-658","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Double Pocket Stripe Dress Wanita 115872675","398.930",""
"1705482488-659","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Chic Girl Blazer Outer Wanita 106715245","399.000","1 Terjual"
"1705482488-660","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Chic Girl Cake Overall Dress Wanita 106715263","399.000",""
"1705482488-661","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cynthia Mini Dress Batik With Rope Wanita 115929202","399.000",""
"1705482488-662","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Women Oriental Floral Dress 105113030","399.900","1 Terjual"
"1705482488-663","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Girl Kemeja Wanita 115853954","399.900",""
"1705482488-664","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Blouse Hi-Low Flare Wanita 116421267","399.900",""
"1705482488-665","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Faizah Kaos Wanita 107033702","399.900","3 Terjual"
"1705482488-666","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Stitching Blouse Wanita 114858951","399.900","1 Terjual"
"1705482488-667","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Signature Clasya Outer Wanita 107041597","399.900","2 Terjual"
"1705482488-668","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Girl Kemeja Stripes Wanita 115475612","399.900","1 Terjual"
"1705482488-669","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Verlin Kaos Wanita 107036021","399.900","4 Terjual"
"1705482488-670","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Yusra Kaos Wanita 107129725","399.900","1 Terjual"
"1705482488-671","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Patchwork Hi Lo Dress Wanita Printed Ed6 105047880","399.900",""
"1705482488-672","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Girl Kemeja Garis Wanita 115841163","399.900","2 Terjual"
"1705482488-673","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Blouse Wanita 105015995","399.900","1 Terjual"
"1705482488-674","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Simplicity Long Wais 105042483","405.300",""
"1705482488-675","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Dress Kemeja Wanita Button 107746880","412.930","4 Terjual"
"1705482488-676","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Eprise Collection Aneisha Dress Wanita 117387268","419.860","5 Terjual"
"1705482488-677","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Eprise Collection Belly Dress Wanita 117387302","419.860","3 Terjual"
"1705482488-678","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Celana Slimfit 7/8 Plaid Motif 115862006","429.000",""
"1705482488-679","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Girl Kemeja Double Stripe Anak 115505133","429.900","4 Terjual"
"1705482488-680","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Girl Kemeja Plaid Motif 115854006","429.900","1 Terjual"
"1705482488-681","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Printed Full Mini Dress Wanita 116421301","429.900",""
"1705482488-682","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Girl Kemeja Lengan Motif Kotak 115853990","429.900","1 Terjual"
"1705482488-683","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Girl Kemeja Desain Asimetris 115854033","429.900","4 Terjual"
"1705482488-684","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Girl Kemeja Double Pocket Wanita 115841145","429.900","3 Terjual"
"1705482488-685","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Chic Girl Casual Leng Outer Wanita 106715530","439.000",""
"1705482488-686","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Sophistix Max Dress In Black Print 106673559","439.200",""
"1705482488-687","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Blouse Wanita 106672381","439.900","1 Terjual"
"1705482488-688","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Mini Checks Blouse Wanita 115872666","439.900","6 Terjual"
"1705482488-689","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Oversized Plaid Shirt Eb133 Wanita 105048254","439.900","1 Terjual"
"1705482488-690","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Plaid Casual Blouse Wanita 107455800","439.900","4 Terjual"
"1705482488-691","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Laces Collar Blouse Wanita 118239765","439.900",""
"1705482488-692","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Plain Casual Classic Blouse Wanita 118239694","439.900",""
"1705482488-693","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Printed Flower Blouse Wanita 118239792","439.900",""
"1705482488-694","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Drawstring Blouse Wanita 118239809","439.900",""
"1705482488-695","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Printed Stripe Blouse Wanita 117962930","439.900",""
"1705482488-696","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Contrast Stitch Pleated Dress Wanita 116421196","439.900",""
"1705482488-697","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Bodycon Zipped Dress Wanita 116421294","439.900",""
"1705482488-698","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Blouse Wanita Detail Tali 113991184","439.900","1 Terjual"
"1705482488-699","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Flower Casual Blouse Wanita 117963019","439.900",""
"1705482488-700","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","C2 Kazumi Outer Maxi Wanita 106715183","439.900",""
"1705482488-701","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Gathered Gingham Dress Wanita 105112979","439.900",""
"1705482488-702","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Dress Wanita Cubes 115460557","447.930","1 Terjual"
"1705482488-703","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Celana Straightcut Wanita 115498508","449.000",""
"1705482488-704","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Signature Glafira Celana Wanita 107036012","449.900","5 Terjual"
"1705482488-705","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Signature Vayya Tunic Wanita 107088109","449.900","2 Terjual"
"1705482488-706","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Tasnia Blouse Wanita 107085960","449.900","1 Terjual"
"1705482488-707","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","MKY Clothing Word Zi 105089488","449.900",""
"1705482488-708","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Minimal Devina Mini Dress Wanita 115364607","459.900",""
"1705482488-709","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Women Jacquard Blouse 105113441","459.900",""
"1705482488-710","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Belted Dress Wanita Printed Ed5 105047862","459.900",""
"1705482488-711","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","3H Blouse Tunic Dobby 105089040","468.000",""
"1705482488-712","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Celana Straightcut Wanita 115498553","469.000","2 Terjual"
"1705482488-713","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Printed Gradasi Blouse Wanita 118239729","469.900",""
"1705482488-714","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Basic Casual Blouse Wanita 118239738","469.900",""
"1705482488-715","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Dress Full Print Wanita 116118970","471.920","1 Terjual"
"1705482488-716","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cynthia Meili Long Batwing Dress Wanita 115011194","479.000",""
"1705482488-717","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Celana Skinny Wanita 110214171","489.000","1 Terjual"
"1705482488-718","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Celana Slimfit Wanita 110214475","489.000","1 Terjual"
"1705482488-719","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Celana Slimfit Wanita 110214993","489.000","1 Terjual"
"1705482488-720","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Celana Relax Pants Wanita 115848380","489.000","2 Terjual"
"1705482488-721","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Celana Relax Pants Wanita 115848406","489.000","1 Terjual"
"1705482488-722","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Kemeja Asimetris Wanita 115498562","489.000",""
"1705482488-723","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Kemeja Garis Wanita 115743117","489.000",""
"1705482488-724","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Celana Skinny Wanita 110214073","489.000","1 Terjual"
"1705482488-725","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Celana Slimfit Wanita 111298204","489.000",""
"1705482488-726","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Celana Slimfit Wanita 110213627","489.000",""
"1705482488-727","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Celana Straightcut Wanita 115861981","489.000",""
"1705482488-728","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Kemeja Print Garis Wanita 115498580","489.000",""
"1705482488-729","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Eprise Collection Lynne Dress Wanita 117387179","489.860","2 Terjual"
"1705482488-730","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Rok Panjang Wanita 107194600","489.900","7 Terjual"
"1705482488-731","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Rok Panjang Wanita 107194995","489.900","6 Terjual"
"1705482488-732","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Celana Wanita Rubber Waist 107193094","489.900","1 Terjual"
"1705482488-733","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Dress Wanita Cubes 107183434","489.900","10 Terjual"
"1705482488-734","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Blouse Wanita 106614961","489.900","1 Terjual"
"1705482488-735","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Celana Panjang Wanita Simple 107192988","489.900",""
"1705482488-736","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Celana Panjang Knit Wanita 107192675","489.900",""
"1705482488-737","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Karima Blouse Wanita 107027826","499.900","6 Terjual"
"1705482488-738","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Matahari - Annisa Long Sleeve Maxi Gamis Flower Ruffle On Side Arms","499.900","10 Terjual"
"1705482488-739","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Matahari - Annisa Long Sleeve Tunic Tulle Layer","499.900","18 Terjual"
"1705482488-740","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Matahari - Annisa Long Sleeve Maxi Gamis Gamis Lily Match Camo","499.900","18 Terjual"
"1705482488-741","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Edythe Blouse Wanita 116915608","509.900","17 Terjual"
"1705482488-742","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Konstadina Blouse Wanita 117952905","509.900","16 Terjual"
"1705482488-743","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Lateefah Blouse Wanita 117913635","509.900","5 Terjual"
"1705482488-744","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Tressa Blouse 078.51500.15 117913779","509.900","3 Terjual"
"1705482488-745","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Lettie Blouse Wanita 115993320","509.900","7 Terjual"
"1705482488-746","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Clytemnestra Blouse Wanita 115993642","509.900","6 Terjual"
"1705482488-747","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Denim Kataya Blouse Wanita Plus Size 115391533","509.900","2 Terjual"
"1705482488-748","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Denim Kalinda Blouse Wanita 115199199","509.900","2 Terjual"
"1705482488-749","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Kelley Blouse Wanita 115993820","509.900","9 Terjual"
"1705482488-750","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Dress Wanita Print Leaf 113991282","511.920","1 Terjual"
"1705482488-751","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Bali Lestari Ruffle Blouse Katun Wanita 105083840","515.500","1 Terjual"
"1705482488-752","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Bali Lestari Klsc-03-Klsc Katun Wanita - Hitam  105084250","515.500",""
"1705482488-753","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Bali Lestari Batik Wanita KLSC-03 105084296","515.500",""
"1705482488-754","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Bali Lestari Katun Wanita Blouse Klsc-03-Klsc 105084269","515.500",""
"1705482488-755","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Bali Lestari Papua Katun Wanita Klsc-03-Klsc 105084303","515.500","1 Terjual"
"1705482488-756","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Bali Lestari Blouse Batik Katun Wanita  105083831","515.500",""
"1705482488-757","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Bali Lestari Blouse Kancing Katun Wanita 105083859","515.500",""
"1705482488-758","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Bali Lestari Batik Wanita KLSC-03 105083868","515.500","1 Terjual"
"1705482488-759","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Bali Lestari Katun Wanita Blouse Klsc-03-Klsc 105084278","515.500","1 Terjual"
"1705482488-760","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Bali Lestari Kalimantan Katun Wanita Blouse Klsc-03-Klsc 105084287","515.500","1 Terjual"
"1705482488-761","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Azzar Aboli Maxi Dress Wanita 105060052","524.300",""
"1705482488-762","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Celana Relax Wanita 115861972","529.000",""
"1705482488-763","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Celana Kulot Wanita 115743135","529.000","1 Terjual"
"1705482488-764","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Eartha Kaos Wanita 116915733","529.900","18 Terjual"
"1705482488-765","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Printed Hoodie Blouse Wanita 118239685","539.900",""
"1705482488-766","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Embro Detail Blouse Wanita 118239747","539.900",""
"1705482488-767","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Patricia Rok Wanita 117951246","549.900","7 Terjual"
"1705482488-768","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Jade Blouse Kemeja Wanita 115994632","549.900","3 Terjual"
"1705482488-769","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Simplicity Mini Dress Wanita 106715325","559.000",""
"1705482488-770","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Azzar Nane Maxi Dress Wanita 115318185","559.300",""
"1705482488-771","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Azzar Nane Maxi Dress Wanita 115318121","559.300",""
"1705482488-772","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Dysart Blouse Wanita 115995533","559.900","19 Terjual"
"1705482488-773","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Pauline Blouse Garis Wanita 115995444","559.900","14 Terjual"
"1705482488-774","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Emmaline Blouse Wanita 115995622","559.900","8 Terjual"
"1705482488-775","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Anahita Blouse Wanita 115543057","559.900","5 Terjual"
"1705482488-776","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Girls Yuliana Smirnov Blouse Anak Perempuan 117962289","559.900","2 Terjual"
"1705482488-777","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Campbell Blouse Wanita 115995588","559.900","2 Terjual"
"1705482488-778","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Wendi Blouse Wanita 116915751","559.900","3 Terjual"
"1705482488-779","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Denim Zyta Blouse Plus Size Wanita 115542629","559.900",""
"1705482488-780","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Dress Wanita Full Print Motif 107184013","569.900","5 Terjual"
"1705482488-781","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Lace Detail Collar Blouse Wanita 118239658","569.900",""
"1705482488-782","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Lace Detail Collar Blouse Wanita 118239596","569.900",""
"1705482488-783","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Bali Lestari Blouse V-Neck Katun Foil Wanita 105084938","575.500",""
"1705482488-784","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Bali Lestari Blouse Katun Foil Wanita 105084910","575.500",""
"1705482488-785","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Bali Lestari Katun Foil Wanita 105084894","575.500",""
"1705482488-786","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition ED83 Knotted Shift Dress Wanita 105047924","579.900","1 Terjual"
"1705482488-787","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Blazer Simply Wanita 110223018","589.000","1 Terjual"
"1705482488-788","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Ladies Dress Wanita Tagar Motif 107184031","589.900","6 Terjual"
"1705482488-789","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","3H Asymetric Cut Overall 105087506","598.000","1 Terjual"
"1705482488-790","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Dust Overall Wanita Maginti 105018769","599.000","2 Terjual"
"1705482488-791","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Matahari - Annisa Long Sleeve Maxi Dress Layer Tulle With Embroidery","599.900","9 Terjual"
"1705482488-792","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Nedelya Blouse Wanita 115544654","599.900","3 Terjual"
"1705482488-793","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Women Orchid Flare Dress 105112942","599.900","4 Terjual"
"1705482488-794","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Signature Quenzy Jeans Wanita 107035933","599.900",""
"1705482488-795","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Adiva Dress Brokat Wanita 106976491","599.900","2 Terjual"
"1705482488-796","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Azzar Jini Maxi Dress Wanita 115318274","629.300","1 Terjual"
"1705482488-797","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Azzar Jini Maxi Dress Wanita 115318416","629.300",""
"1705482488-798","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Azzar Jini Maxi Dress Wanita 115318434","629.300",""
"1705482488-799","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Jacquard Dress Wanita Ed13 105047853","629.900",""
"1705482488-800","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","MKY Clothing Big Gol 105089415","629.900",""
"1705482488-801","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Blouse Simply Wanita 118204604","639.900",""
"1705482488-802","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Blazer Open Front Wanita 110223125","649.000","1 Terjual"
"1705482488-803","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Blazer Satu Kancing Wanita 115498526","649.000","1 Terjual"
"1705482488-804","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Blazer Comfort Wanita 115743126","649.000","2 Terjual"
"1705482488-805","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Outer Wanita 115743153","649.000",""
"1705482488-806","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Signature Claire Tunic Wanita 107036432","649.900",""
"1705482488-807","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition High Neck Blouse Wanita Oversized Eb148 105047586","679.900",""
"1705482488-808","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Blazer Open Front Wanita 111298188","689.000",""
"1705482488-809","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Blazer Elegan Wanita 115848399","689.000","1 Terjual"
"1705482488-810","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Cardinal Femme Blazer Wanita 115743144","689.000",""
"1705482488-811","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Blouse Wanita Print Stripe 118204766","689.900",""
"1705482488-812","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Blouse Pocket Wanita 118204533","689.900",""
"1705482488-813","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Blouse Fashioanable Wanita 118204775","689.900",""
"1705482488-814","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Blouse Basic Wanita 118204935","689.900",""
"1705482488-815","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Desiree Tunik Wanita 117951264","699.900","2 Terjual"
"1705482488-816","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Bonita Tunik Wanita 115995257","699.900","2 Terjual"
"1705482488-817","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Girls Hilda Swanahilda Blouse Anak Perempuan 117960521","759.900",""
"1705482488-818","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Dress Panjang Wanita 118204953","789.900",""
